id,username,password,city
6630,user6630,pass6630,Surabaya
6631,user6631,pass6631,Bandung
6632,user6632,pass6632,Yogyakarta
6633,user6633,pass6633,Sofifi
6634,user6634,pass6634,Makassar
6635,user6635,pass6635,Bandar Lampung
6636,user6636,pass6636,Wanggar
6637,user6637,pass6637,Ambon
6638,user6638,pass6638,Mataram
6639,user6639,pass6639,Palu
6640,user6640,pass6640,Denpasar
6641,user6641,pass6641,Tanjung Pinang
6642,user6642,pass6642,Sorong
6643,user6643,pass6643,Salor
6644,user6644,pass6644,Makassar
6645,user6645,pass6645,Medan
6646,user6646,pass6646,Denpasar
6647,user6647,pass6647,Wanggar
6648,user6648,pass6648,Medan
6649,user6649,pass6649,Manokwari
6650,user6650,pass6650,Palangkaraya
6651,user6651,pass6651,Sorong
6652,user6652,pass6652,Kupang
6653,user6653,pass6653,Bengkulu
6654,user6654,pass6654,Kupang
6655,user6655,pass6655,Gorontalo
6656,user6656,pass6656,Bandung
6657,user6657,pass6657,Bandung
6658,user6658,pass6658,Jakarta
6659,user6659,pass6659,Jayapura
6660,user6660,pass6660,Jakarta
6661,user6661,pass6661,Sorong
6662,user6662,pass6662,Palangkaraya
6663,user6663,pass6663,Ambon
6664,user6664,pass6664,Medan
6665,user6665,pass6665,Bengkulu
6666,user6666,pass6666,Bengkulu
6667,user6667,pass6667,Serang
6668,user6668,pass6668,Banda Aceh
6669,user6669,pass6669,Bandar Lampung
6670,user6670,pass6670,Kendari
6671,user6671,pass6671,Bandar Lampung
6672,user6672,pass6672,Surabaya
6673,user6673,pass6673,Medan
6674,user6674,pass6674,Tanjung Pinang
6675,user6675,pass6675,Kendari
6676,user6676,pass6676,Salor
6677,user6677,pass6677,Kendari
6678,user6678,pass6678,Pekanbaru
6679,user6679,pass6679,Tanjung Selor
6680,user6680,pass6680,Pontianak
6681,user6681,pass6681,Makassar
6682,user6682,pass6682,Kendari
6683,user6683,pass6683,Sorong
6684,user6684,pass6684,Samarinda
6685,user6685,pass6685,Medan
6686,user6686,pass6686,Jakarta
6687,user6687,pass6687,Denpasar
6688,user6688,pass6688,Walesi
6689,user6689,pass6689,Banjarmasin
6690,user6690,pass6690,Yogyakarta
6691,user6691,pass6691,Denpasar
6692,user6692,pass6692,Jambi
6693,user6693,pass6693,Medan
6694,user6694,pass6694,Samarinda
6695,user6695,pass6695,Denpasar
6696,user6696,pass6696,Kupang
6697,user6697,pass6697,Mataram
6698,user6698,pass6698,Semarang
6699,user6699,pass6699,Jambi
6700,user6700,pass6700,Kupang
6701,user6701,pass6701,Padang
6702,user6702,pass6702,Surabaya
6703,user6703,pass6703,Banda Aceh
6704,user6704,pass6704,Denpasar
6705,user6705,pass6705,Yogyakarta
6706,user6706,pass6706,Yogyakarta
6707,user6707,pass6707,Salor
6708,user6708,pass6708,Samarinda
6709,user6709,pass6709,Yogyakarta
6710,user6710,pass6710,Tanjung Pinang
6711,user6711,pass6711,Jambi
6712,user6712,pass6712,Banjarmasin
6713,user6713,pass6713,Mamuju
6714,user6714,pass6714,Bengkulu
6715,user6715,pass6715,Jambi
6716,user6716,pass6716,Bengkulu
6717,user6717,pass6717,Ambon
6718,user6718,pass6718,Bandung
6719,user6719,pass6719,Kupang
6720,user6720,pass6720,Wanggar
6721,user6721,pass6721,Manokwari
6722,user6722,pass6722,Samarinda
6723,user6723,pass6723,Pontianak
6724,user6724,pass6724,Pekanbaru
6725,user6725,pass6725,Padang
6726,user6726,pass6726,Jambi
6727,user6727,pass6727,Mataram
6728,user6728,pass6728,Makassar
6729,user6729,pass6729,Jakarta
6730,user6730,pass6730,Bandar Lampung
6731,user6731,pass6731,Banjarmasin
6732,user6732,pass6732,Walesi
6733,user6733,pass6733,Walesi
6734,user6734,pass6734,Mataram
6735,user6735,pass6735,Gorontalo
6736,user6736,pass6736,Jakarta
6737,user6737,pass6737,Surabaya
6738,user6738,pass6738,Serang
6739,user6739,pass6739,Denpasar
6740,user6740,pass6740,Tanjung Pinang
6741,user6741,pass6741,Mataram
6742,user6742,pass6742,Tanjung Pinang
6743,user6743,pass6743,Makassar
6744,user6744,pass6744,Salor
6745,user6745,pass6745,Tanjung Pinang
6746,user6746,pass6746,Walesi
6747,user6747,pass6747,Palangkaraya
6748,user6748,pass6748,Pangkal Pinang
6749,user6749,pass6749,Salor
6750,user6750,pass6750,Sorong
6751,user6751,pass6751,Tanjung Pinang
6752,user6752,pass6752,Wanggar
6753,user6753,pass6753,Manado
6754,user6754,pass6754,Tanjung Pinang
6755,user6755,pass6755,Kendari
6756,user6756,pass6756,Ambon
6757,user6757,pass6757,Sorong
6758,user6758,pass6758,Sofifi
6759,user6759,pass6759,Ambon
6760,user6760,pass6760,Bandar Lampung
6761,user6761,pass6761,Jayapura
6762,user6762,pass6762,Palembang
6763,user6763,pass6763,Palembang
6764,user6764,pass6764,Samarinda
6765,user6765,pass6765,Jayapura
6766,user6766,pass6766,Mamuju
6767,user6767,pass6767,Bandar Lampung
6768,user6768,pass6768,Makassar
6769,user6769,pass6769,Salor
6770,user6770,pass6770,Banda Aceh
6771,user6771,pass6771,Tanjung Pinang
6772,user6772,pass6772,Wanggar
6773,user6773,pass6773,Tanjung Selor
6774,user6774,pass6774,Jayapura
6775,user6775,pass6775,Serang
6776,user6776,pass6776,Padang
6777,user6777,pass6777,Palangkaraya
6778,user6778,pass6778,Sofifi
6779,user6779,pass6779,Walesi
6780,user6780,pass6780,Medan
6781,user6781,pass6781,Jambi
6782,user6782,pass6782,Bandar Lampung
6783,user6783,pass6783,Sorong
6784,user6784,pass6784,Jambi
6785,user6785,pass6785,Medan
6786,user6786,pass6786,Jayapura
6787,user6787,pass6787,Kupang
6788,user6788,pass6788,Jambi
6789,user6789,pass6789,Jayapura
6790,user6790,pass6790,Manokwari
6791,user6791,pass6791,Makassar
6792,user6792,pass6792,Tanjung Selor
6793,user6793,pass6793,Ambon
6794,user6794,pass6794,Medan
6795,user6795,pass6795,Serang
6796,user6796,pass6796,Walesi
6797,user6797,pass6797,Banjarmasin
6798,user6798,pass6798,Jayapura
6799,user6799,pass6799,Pangkal Pinang
6800,user6800,pass6800,Medan
6801,user6801,pass6801,Jambi
6802,user6802,pass6802,Tanjung Pinang
6803,user6803,pass6803,Palembang
6804,user6804,pass6804,Surabaya
6805,user6805,pass6805,Tanjung Selor
6806,user6806,pass6806,Padang
6807,user6807,pass6807,Jambi
6808,user6808,pass6808,Banda Aceh
6809,user6809,pass6809,Banda Aceh
6810,user6810,pass6810,Pekanbaru
6811,user6811,pass6811,Banjarmasin
6812,user6812,pass6812,Palembang
6813,user6813,pass6813,Palu
6814,user6814,pass6814,Semarang
6815,user6815,pass6815,Bandar Lampung
6816,user6816,pass6816,Jakarta
6817,user6817,pass6817,Jambi
6818,user6818,pass6818,Samarinda
6819,user6819,pass6819,Palangkaraya
6820,user6820,pass6820,Manado
6821,user6821,pass6821,Tanjung Selor
6822,user6822,pass6822,Mataram
6823,user6823,pass6823,Makassar
6824,user6824,pass6824,Wanggar
6825,user6825,pass6825,Surabaya
6826,user6826,pass6826,Pangkal Pinang
6827,user6827,pass6827,Sofifi
6828,user6828,pass6828,Palu
6829,user6829,pass6829,Salor
6830,user6830,pass6830,Manokwari
6831,user6831,pass6831,Mataram
6832,user6832,pass6832,Mataram
6833,user6833,pass6833,Jakarta
6834,user6834,pass6834,Pangkal Pinang
6835,user6835,pass6835,Palembang
6836,user6836,pass6836,Medan
6837,user6837,pass6837,Manokwari
6838,user6838,pass6838,Palangkaraya
6839,user6839,pass6839,Mataram
6840,user6840,pass6840,Manokwari
6841,user6841,pass6841,Gorontalo
6842,user6842,pass6842,Bengkulu
6843,user6843,pass6843,Pangkal Pinang
6844,user6844,pass6844,Palangkaraya
6845,user6845,pass6845,Ambon
6846,user6846,pass6846,Padang
6847,user6847,pass6847,Manado
6848,user6848,pass6848,Salor
6849,user6849,pass6849,Kupang
6850,user6850,pass6850,Bandar Lampung
6851,user6851,pass6851,Makassar
6852,user6852,pass6852,Kupang
6853,user6853,pass6853,Palangkaraya
6854,user6854,pass6854,Gorontalo
6855,user6855,pass6855,Pontianak
6856,user6856,pass6856,Bandar Lampung
6857,user6857,pass6857,Pekanbaru
6858,user6858,pass6858,Banda Aceh
6859,user6859,pass6859,Kendari
6860,user6860,pass6860,Sorong
6861,user6861,pass6861,Makassar
6862,user6862,pass6862,Ambon
6863,user6863,pass6863,Denpasar
6864,user6864,pass6864,Salor
6865,user6865,pass6865,Serang
6866,user6866,pass6866,Palembang
6867,user6867,pass6867,Jambi
6868,user6868,pass6868,Manokwari
6869,user6869,pass6869,Palembang
6870,user6870,pass6870,Pangkal Pinang
6871,user6871,pass6871,Manokwari
6872,user6872,pass6872,Mamuju
6873,user6873,pass6873,Jambi
6874,user6874,pass6874,Manado
6875,user6875,pass6875,Tanjung Selor
6876,user6876,pass6876,Jakarta
6877,user6877,pass6877,Bandung
6878,user6878,pass6878,Mamuju
6879,user6879,pass6879,Mataram
6880,user6880,pass6880,Pekanbaru
6881,user6881,pass6881,Palangkaraya
6882,user6882,pass6882,Banda Aceh
6883,user6883,pass6883,Samarinda
6884,user6884,pass6884,Pangkal Pinang
6885,user6885,pass6885,Wanggar
6886,user6886,pass6886,Manado
6887,user6887,pass6887,Bengkulu
6888,user6888,pass6888,Palembang
6889,user6889,pass6889,Palembang
6890,user6890,pass6890,Yogyakarta
6891,user6891,pass6891,Bandung
6892,user6892,pass6892,Mamuju
6893,user6893,pass6893,Gorontalo
6894,user6894,pass6894,Palu
6895,user6895,pass6895,Salor
6896,user6896,pass6896,Banjarmasin
6897,user6897,pass6897,Pekanbaru
6898,user6898,pass6898,Ambon
6899,user6899,pass6899,Kendari
6900,user6900,pass6900,Semarang
6901,user6901,pass6901,Serang
6902,user6902,pass6902,Wanggar
6903,user6903,pass6903,Palembang
6904,user6904,pass6904,Semarang
6905,user6905,pass6905,Jayapura
6906,user6906,pass6906,Semarang
6907,user6907,pass6907,Samarinda
6908,user6908,pass6908,Bengkulu
6909,user6909,pass6909,Surabaya
6910,user6910,pass6910,Bengkulu
6911,user6911,pass6911,Banjarmasin
6912,user6912,pass6912,Surabaya
6913,user6913,pass6913,Makassar
6914,user6914,pass6914,Sorong
6915,user6915,pass6915,Walesi
6916,user6916,pass6916,Walesi
6917,user6917,pass6917,Palangkaraya
6918,user6918,pass6918,Pontianak
6919,user6919,pass6919,Makassar
6920,user6920,pass6920,Salor
6921,user6921,pass6921,Kendari
6922,user6922,pass6922,Pontianak
6923,user6923,pass6923,Gorontalo
6924,user6924,pass6924,Padang
6925,user6925,pass6925,Pekanbaru
6926,user6926,pass6926,Denpasar
6927,user6927,pass6927,Makassar
6928,user6928,pass6928,Yogyakarta
6929,user6929,pass6929,Yogyakarta
6930,user6930,pass6930,Sofifi
6931,user6931,pass6931,Medan
6932,user6932,pass6932,Surabaya
6933,user6933,pass6933,Ambon
6934,user6934,pass6934,Bandung
6935,user6935,pass6935,Pekanbaru
6936,user6936,pass6936,Pekanbaru
6937,user6937,pass6937,Gorontalo
6938,user6938,pass6938,Pangkal Pinang
6939,user6939,pass6939,Surabaya
6940,user6940,pass6940,Pekanbaru
6941,user6941,pass6941,Sofifi
6942,user6942,pass6942,Ambon
6943,user6943,pass6943,Jambi
6944,user6944,pass6944,Manokwari
6945,user6945,pass6945,Jambi
6946,user6946,pass6946,Jayapura
6947,user6947,pass6947,Palu
6948,user6948,pass6948,Medan
6949,user6949,pass6949,Palembang
6950,user6950,pass6950,Walesi
6951,user6951,pass6951,Sorong
6952,user6952,pass6952,Wanggar
6953,user6953,pass6953,Ambon
6954,user6954,pass6954,Manado
6955,user6955,pass6955,Ambon
6956,user6956,pass6956,Tanjung Selor
6957,user6957,pass6957,Tanjung Selor
6958,user6958,pass6958,Manokwari
6959,user6959,pass6959,Padang
6960,user6960,pass6960,Medan
6961,user6961,pass6961,Pontianak
6962,user6962,pass6962,Mataram
6963,user6963,pass6963,Jayapura
6964,user6964,pass6964,Wanggar
6965,user6965,pass6965,Walesi
6966,user6966,pass6966,Palu
6967,user6967,pass6967,Jambi
6968,user6968,pass6968,Pangkal Pinang
6969,user6969,pass6969,Padang
6970,user6970,pass6970,Denpasar
6971,user6971,pass6971,Palangkaraya
6972,user6972,pass6972,Surabaya
6973,user6973,pass6973,Gorontalo
6974,user6974,pass6974,Mamuju
6975,user6975,pass6975,Surabaya
6976,user6976,pass6976,Padang
6977,user6977,pass6977,Medan
6978,user6978,pass6978,Wanggar
6979,user6979,pass6979,Manokwari
6980,user6980,pass6980,Banjarmasin
6981,user6981,pass6981,Tanjung Selor
6982,user6982,pass6982,Banda Aceh
6983,user6983,pass6983,Bandar Lampung
6984,user6984,pass6984,Pekanbaru
6985,user6985,pass6985,Mataram
6986,user6986,pass6986,Walesi
6987,user6987,pass6987,Palembang
6988,user6988,pass6988,Ambon
6989,user6989,pass6989,Kupang
6990,user6990,pass6990,Bandar Lampung
6991,user6991,pass6991,Pontianak
6992,user6992,pass6992,Padang
6993,user6993,pass6993,Mamuju
6994,user6994,pass6994,Denpasar
6995,user6995,pass6995,Medan
6996,user6996,pass6996,Mataram
6997,user6997,pass6997,Jayapura
6998,user6998,pass6998,Bengkulu
6999,user6999,pass6999,Salor
7000,user7000,pass7000,Makassar
7001,user7001,pass7001,Padang
7002,user7002,pass7002,Medan
7003,user7003,pass7003,Serang
7004,user7004,pass7004,Palembang
7005,user7005,pass7005,Denpasar
7006,user7006,pass7006,Pontianak
7007,user7007,pass7007,Bengkulu
7008,user7008,pass7008,Yogyakarta
7009,user7009,pass7009,Wanggar
7010,user7010,pass7010,Tanjung Pinang
7011,user7011,pass7011,Yogyakarta
7012,user7012,pass7012,Palembang
7013,user7013,pass7013,Manado
7014,user7014,pass7014,Banjarmasin
7015,user7015,pass7015,Makassar
7016,user7016,pass7016,Serang
7017,user7017,pass7017,Denpasar
7018,user7018,pass7018,Banda Aceh
7019,user7019,pass7019,Mataram
7020,user7020,pass7020,Wanggar
7021,user7021,pass7021,Jayapura
7022,user7022,pass7022,Mamuju
7023,user7023,pass7023,Jakarta
7024,user7024,pass7024,Banda Aceh
7025,user7025,pass7025,Serang
7026,user7026,pass7026,Kendari
7027,user7027,pass7027,Manokwari
7028,user7028,pass7028,Surabaya
7029,user7029,pass7029,Surabaya
7030,user7030,pass7030,Sofifi
7031,user7031,pass7031,Manado
7032,user7032,pass7032,Ambon
7033,user7033,pass7033,Mataram
7034,user7034,pass7034,Manokwari
7035,user7035,pass7035,Manokwari
7036,user7036,pass7036,Jambi
7037,user7037,pass7037,Bandar Lampung
7038,user7038,pass7038,Bandar Lampung
7039,user7039,pass7039,Surabaya
7040,user7040,pass7040,Mamuju
7041,user7041,pass7041,Pekanbaru
7042,user7042,pass7042,Tanjung Pinang
7043,user7043,pass7043,Mataram
7044,user7044,pass7044,Jakarta
7045,user7045,pass7045,Wanggar
7046,user7046,pass7046,Sorong
7047,user7047,pass7047,Yogyakarta
7048,user7048,pass7048,Pontianak
7049,user7049,pass7049,Serang
7050,user7050,pass7050,Sorong
7051,user7051,pass7051,Sorong
7052,user7052,pass7052,Gorontalo
7053,user7053,pass7053,Jayapura
7054,user7054,pass7054,Manokwari
7055,user7055,pass7055,Jakarta
7056,user7056,pass7056,Gorontalo
7057,user7057,pass7057,Palembang
7058,user7058,pass7058,Walesi
7059,user7059,pass7059,Banda Aceh
7060,user7060,pass7060,Tanjung Pinang
7061,user7061,pass7061,Bandar Lampung
7062,user7062,pass7062,Bandar Lampung
7063,user7063,pass7063,Tanjung Selor
7064,user7064,pass7064,Palembang
7065,user7065,pass7065,Pekanbaru
7066,user7066,pass7066,Jayapura
7067,user7067,pass7067,Mataram
7068,user7068,pass7068,Pangkal Pinang
7069,user7069,pass7069,Semarang
7070,user7070,pass7070,Samarinda
7071,user7071,pass7071,Kendari
7072,user7072,pass7072,Semarang
7073,user7073,pass7073,Palembang
7074,user7074,pass7074,Kendari
7075,user7075,pass7075,Serang
7076,user7076,pass7076,Banda Aceh
7077,user7077,pass7077,Semarang
7078,user7078,pass7078,Pontianak
7079,user7079,pass7079,Jayapura
7080,user7080,pass7080,Bandung
7081,user7081,pass7081,Serang
7082,user7082,pass7082,Bandung
7083,user7083,pass7083,Manado
7084,user7084,pass7084,Tanjung Selor
7085,user7085,pass7085,Medan
7086,user7086,pass7086,Banda Aceh
7087,user7087,pass7087,Jakarta
7088,user7088,pass7088,Salor
7089,user7089,pass7089,Salor
7090,user7090,pass7090,Yogyakarta
7091,user7091,pass7091,Kupang
7092,user7092,pass7092,Semarang
7093,user7093,pass7093,Bandung
7094,user7094,pass7094,Jambi
7095,user7095,pass7095,Sofifi
7096,user7096,pass7096,Palu
7097,user7097,pass7097,Ambon
7098,user7098,pass7098,Jayapura
7099,user7099,pass7099,Sorong
7100,user7100,pass7100,Denpasar
7101,user7101,pass7101,Pontianak
7102,user7102,pass7102,Medan
7103,user7103,pass7103,Wanggar
7104,user7104,pass7104,Walesi
7105,user7105,pass7105,Kupang
7106,user7106,pass7106,Yogyakarta
7107,user7107,pass7107,Jayapura
7108,user7108,pass7108,Jambi
7109,user7109,pass7109,Kupang
7110,user7110,pass7110,Banjarmasin
7111,user7111,pass7111,Tanjung Selor
7112,user7112,pass7112,Tanjung Selor
7113,user7113,pass7113,Sofifi
7114,user7114,pass7114,Sorong
7115,user7115,pass7115,Pekanbaru
7116,user7116,pass7116,Makassar
7117,user7117,pass7117,Padang
7118,user7118,pass7118,Tanjung Selor
7119,user7119,pass7119,Palangkaraya
7120,user7120,pass7120,Palu
7121,user7121,pass7121,Surabaya
7122,user7122,pass7122,Manokwari
7123,user7123,pass7123,Padang
7124,user7124,pass7124,Jambi
7125,user7125,pass7125,Kupang
7126,user7126,pass7126,Serang
7127,user7127,pass7127,Pangkal Pinang
7128,user7128,pass7128,Palangkaraya
7129,user7129,pass7129,Banda Aceh
7130,user7130,pass7130,Denpasar
7131,user7131,pass7131,Mataram
7132,user7132,pass7132,Bandung
7133,user7133,pass7133,Sofifi
7134,user7134,pass7134,Mataram
7135,user7135,pass7135,Palu
7136,user7136,pass7136,Surabaya
7137,user7137,pass7137,Palu
7138,user7138,pass7138,Denpasar
7139,user7139,pass7139,Bengkulu
7140,user7140,pass7140,Makassar
7141,user7141,pass7141,Banjarmasin
7142,user7142,pass7142,Banda Aceh
7143,user7143,pass7143,Salor
7144,user7144,pass7144,Manado
7145,user7145,pass7145,Kendari
7146,user7146,pass7146,Yogyakarta
7147,user7147,pass7147,Medan
7148,user7148,pass7148,Kupang
7149,user7149,pass7149,Gorontalo
7150,user7150,pass7150,Serang
7151,user7151,pass7151,Wanggar
7152,user7152,pass7152,Bandung
7153,user7153,pass7153,Sofifi
7154,user7154,pass7154,Denpasar
7155,user7155,pass7155,Palu
7156,user7156,pass7156,Jambi
7157,user7157,pass7157,Padang
7158,user7158,pass7158,Samarinda
7159,user7159,pass7159,Salor
7160,user7160,pass7160,Padang
7161,user7161,pass7161,Palangkaraya
7162,user7162,pass7162,Walesi
7163,user7163,pass7163,Mamuju
7164,user7164,pass7164,Bandar Lampung
7165,user7165,pass7165,Padang
7166,user7166,pass7166,Bandar Lampung
7167,user7167,pass7167,Tanjung Selor
7168,user7168,pass7168,Pangkal Pinang
7169,user7169,pass7169,Kendari
7170,user7170,pass7170,Bengkulu
7171,user7171,pass7171,Jambi
7172,user7172,pass7172,Wanggar
7173,user7173,pass7173,Manado
7174,user7174,pass7174,Sorong
7175,user7175,pass7175,Jambi
7176,user7176,pass7176,Samarinda
7177,user7177,pass7177,Sorong
7178,user7178,pass7178,Jakarta
7179,user7179,pass7179,Tanjung Pinang
7180,user7180,pass7180,Sorong
7181,user7181,pass7181,Mamuju
7182,user7182,pass7182,Walesi
7183,user7183,pass7183,Ambon
7184,user7184,pass7184,Tanjung Selor
7185,user7185,pass7185,Mataram
7186,user7186,pass7186,Kupang
7187,user7187,pass7187,Bengkulu
7188,user7188,pass7188,Medan
7189,user7189,pass7189,Makassar
7190,user7190,pass7190,Samarinda
7191,user7191,pass7191,Salor
7192,user7192,pass7192,Sofifi
7193,user7193,pass7193,Gorontalo
7194,user7194,pass7194,Jakarta
7195,user7195,pass7195,Palu
7196,user7196,pass7196,Kendari
7197,user7197,pass7197,Jambi
7198,user7198,pass7198,Banjarmasin
7199,user7199,pass7199,Mamuju
7200,user7200,pass7200,Makassar
7201,user7201,pass7201,Salor
7202,user7202,pass7202,Manokwari
7203,user7203,pass7203,Padang
7204,user7204,pass7204,Ambon
7205,user7205,pass7205,Manado
7206,user7206,pass7206,Gorontalo
7207,user7207,pass7207,Walesi
7208,user7208,pass7208,Banjarmasin
7209,user7209,pass7209,Palangkaraya
7210,user7210,pass7210,Bandar Lampung
7211,user7211,pass7211,Mataram
7212,user7212,pass7212,Tanjung Pinang
7213,user7213,pass7213,Gorontalo
7214,user7214,pass7214,Wanggar
7215,user7215,pass7215,Kupang
7216,user7216,pass7216,Wanggar
7217,user7217,pass7217,Samarinda
7218,user7218,pass7218,Pontianak
7219,user7219,pass7219,Samarinda
7220,user7220,pass7220,Denpasar
7221,user7221,pass7221,Manokwari
7222,user7222,pass7222,Banjarmasin
7223,user7223,pass7223,Sofifi
7224,user7224,pass7224,Jayapura
7225,user7225,pass7225,Tanjung Pinang
7226,user7226,pass7226,Palangkaraya
7227,user7227,pass7227,Sofifi
7228,user7228,pass7228,Pontianak
7229,user7229,pass7229,Walesi
7230,user7230,pass7230,Banjarmasin
7231,user7231,pass7231,Tanjung Selor
7232,user7232,pass7232,Medan
7233,user7233,pass7233,Jambi
7234,user7234,pass7234,Banjarmasin
7235,user7235,pass7235,Kendari
7236,user7236,pass7236,Bandung
7237,user7237,pass7237,Palembang
7238,user7238,pass7238,Serang
7239,user7239,pass7239,Banda Aceh
7240,user7240,pass7240,Wanggar
7241,user7241,pass7241,Palu
7242,user7242,pass7242,Kupang
7243,user7243,pass7243,Ambon
7244,user7244,pass7244,Manado
7245,user7245,pass7245,Serang
7246,user7246,pass7246,Denpasar
7247,user7247,pass7247,Salor
7248,user7248,pass7248,Palembang
7249,user7249,pass7249,Pangkal Pinang
7250,user7250,pass7250,Bandung
7251,user7251,pass7251,Makassar
7252,user7252,pass7252,Ambon
7253,user7253,pass7253,Pangkal Pinang
7254,user7254,pass7254,Pekanbaru
7255,user7255,pass7255,Gorontalo
7256,user7256,pass7256,Palangkaraya
7257,user7257,pass7257,Palu
7258,user7258,pass7258,Bengkulu
7259,user7259,pass7259,Pangkal Pinang
7260,user7260,pass7260,Banda Aceh
7261,user7261,pass7261,Denpasar
7262,user7262,pass7262,Palangkaraya
